synthetic_clients,validator_count,threshold,proposal_type,byzantine_validators,dropout_rate,bandwidth_mbps,rtt_ms,trials,valid_finalization_rate,invalid_rejection_rate,invalid_acceptance_rate,timeout_rate,mean_finality_ms,p95_finality_ms,mean_available_validators,mean_messages_per_round,mean_committee_kb_per_round
200,5,3,invalid,0,0.0,10.0,10.0,500,0.0,1.0,0.0,0.0,200.5005455743188,201.81313119606799,5,6,1119.9357747395834
200,5,3,valid,2,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,200.58244615848744,201.88871509051492,5,6,1119.9357747395834
200,5,3,invalid,2,0.0,10.0,10.0,500,0.0,1.0,0.0,0.0,201.56761123159617,202.92128753983712,5,6,1119.9357747395834
200,5,3,valid,3,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,200.5000275771587,201.70105267265134,5,6,1119.9357747395834
200,5,3,invalid,3,0.0,10.0,10.0,500,0.0,0.0,1.0,0.0,201.62715276250847,203.06768372997377,5,6,1119.9357747395834
200,5,3,valid,0,0.1,10.0,10.0,500,0.992,0.0,0.0,0.008,215.14268974557066,202.27001763180672,4.504,5.504,1008.8381458854167
200,5,3,invalid,0,0.1,10.0,10.0,500,0.0,0.996,0.0,0.004,207.8808092910728,202.2003806205839,4.518,5.518,1011.9739660546876
200,5,3,valid,2,0.1,10.0,10.0,500,0.988,0.0,0.0,0.012,222.24617581531587,202.113971651427,4.528,5.528,1014.2138376041668
200,5,3,invalid,2,0.1,10.0,10.0,500,0.0,0.746,0.0,0.254,658.4547175815899,2000.0,4.498,5.498,1007.4942229557292
200,5,3,valid,3,0.1,10.0,10.0,500,0.992,0.0,0.0,0.008,215.15888144974497,202.18670995296392,4.474,5.474,1002.1185312369793
200,5,3,invalid,3,0.1,10.0,10.0,500,0.0,0.0,0.696,0.304,748.375642131096,2000.0,4.454,5.454,997.6387881380209
200,5,3,valid,0,0.2,10.0,10.0,500,0.958,0.0,0.0,0.042,276.52208453209704,203.18975002818098,4.026,5.026,901.7722858203125
200,5,3,invalid,0,0.2,10.0,10.0,500,0.0,0.942,0.0,0.058,305.278497889328,2000.0,4.002,5.002,896.3965941015625
200,5,3,valid,2,0.2,10.0,10.0,500,0.952,0.0,0.0,0.048,287.26061593266166,203.07313101685182,4.052,5.052,907.5959518489584
200,5,3,invalid,2,0.2,10.0,10.0,500,0.0,0.504,0.0,0.496,1093.6175990313948,2000.0,4.024,5.024,901.3243115104167
200,5,3,valid,3,0.2,10.0,10.0,500,0.944,0.0,0.0,0.056,301.75753457472024,2000.0,3.988,4.988,893.2607739322917
200,5,3,invalid,3,0.2,10.0,10.0,500,0.0,0.0,0.498,0.502,1104.4205532097556,2000.0,3.984,4.984,892.3648253125001
200,5,3,valid,0,0.4,10.0,10.0,500,0.684,0.0,0.0,0.316,769.7208922610615,2000.0,2.96,3.96,663.0019786458333
200,5,3,invalid,0,0.4,10.0,10.0,500,0.0,0.718,0.0,0.282,708.4631060466006,2000.0,3.094,4.094,693.0162574088542
200,5,3,valid,2,0.4,10.0,10.0,500,0.714,0.0,0.0,0.286,715.6445936171727,2000.0,3.066,4.066,686.7446170703125
200,5,3,invalid,2,0.4,10.0,10.0,500,0.0,0.23,0.0,0.77,1586.3299461743056,2000.0,3.04,4.04,680.9209510416667
200,5,3,valid,3,0.4,10.0,10.0,500,0.698,0.0,0.0,0.302,744.4476026760525,2000.0,2.948,3.948,660.3141327864583
200,5,3,invalid,3,0.4,10.0,10.0,500,0.0,0.0,0.232,0.768,1582.8104179393908,2000.0,3.022,4.022,676.8891822526042
200,5,3,valid,0,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,240.1316062086108,246.3766340222221,5,6,1119.9357747395834
200,5,3,invalid,0,0.0,10.0,50.0,500,0.0,1.0,0.0,0.0,240.58861440831,246.4498865087528,5,6,1119.9357747395834
200,5,3,valid,2,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,240.68389652488352,246.94275713661048,5,6,1119.9357747395834
200,5,3,invalid,2,0.0,10.0,50.0,500,0.0,1.0,0.0,0.0,245.80393657041358,250.39957121478932,5,6,1119.9357747395834
200,5,3,valid,3,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,240.69287444424498,247.14153518385166,5,6,1119.9357747395834
200,5,3,invalid,3,0.0,10.0,50.0,500,0.0,0.0,1.0,0.0,245.60645079756446,250.28751380903594,5,6,1119.9357747395834
200,5,3,valid,0,0.1,10.0,50.0,500,0.998,0.0,0.0,0.002,245.08696674649215,248.26399116699844,4.558,5.558,1020.9334522526042
200,5,3,invalid,0,0.1,10.0,50.0,500,0.0,0.992,0.0,0.008,255.25263122230928,248.7345361608883,4.508,5.508,1009.7340945052084
200,5,3,valid,2,0.1,10.0,50.0,500,0.994,0.0,0.0,0.006,252.1359119230916,248.5274970482496,4.462,5.462,999.4306853776043
200,5,3,invalid,2,0.1,10.0,50.0,500,0.0,0.748,0.0,0.252,687.8105877884109,2000.0,4.522,5.522,1012.8699146744792
200,5,3,valid,3,0.1,10.0,50.0,500,0.996,0.0,0.0,0.004,248.79338826172244,248.27302328312467,4.46,5.46,998.9827110677084
200,5,3,invalid,3,0.1,10.0,50.0,500,0.0,0.0,0.764,0.236,659.7417972446547,2000.0,4.528,5.528,1014.2138376041668
200,5,3,valid,0,0.2,10.0,50.0,500,0.932,0.0,0.0,0.068,361.9148696733906,2000.0,3.996,4.996,895.0526711718751
200,5,3,invalid,0,0.2,10.0,50.0,500,0.0,0.94,0.0,0.06,347.8026693669523,2000.0,4.004,5.004,896.8445684114583
200,5,3,valid,2,0.2,10.0,50.0,500,0.94,0.0,0.0,0.06,347.89039521531294,2000.0,4.012,5.012,898.6364656510417
200,5,3,invalid,2,0.2,10.0,50.0,500,0.0,0.516,0.0,0.484,1094.9016720448512,2000.0,3.99,4.99,893.7087482421875
200,5,3,valid,3,0.2,10.0,50.0,500,0.938,0.0,0.0,0.062,351.5569704936805,2000.0,3.982,4.982,891.9168510026042
200,5,3,invalid,3,0.2,10.0,50.0,500,0.0,0.0,0.516,0.484,1094.6282008061662,2000.0,3.934,4.934,881.1654675651042
200,5,3,valid,0,0.4,10.0,50.0,500,0.688,0.0,0.0,0.312,791.863951187355,2000.0,2.99,3.99,669.7215932942709
200,5,3,invalid,0,0.4,10.0,50.0,500,0.0,0.716,0.0,0.284,742.8676780847746,2000.0,3.01,4.01,674.2013363932292
200,5,3,valid,2,0.4,10.0,50.0,500,0.662,0.0,0.0,0.338,837.3041166335236,2000.0,2.946,3.946,659.8661584765625
200,5,3,invalid,2,0.4,10.0,50.0,500,0.0,0.2,0.0,0.8,1649.1383826915612,2000.0,2.962,3.962,663.4499529557293
200,5,3,valid,3,0.4,10.0,50.0,500,0.672,0.0,0.0,0.328,819.8193900424742,2000.0,2.982,3.982,667.9296960546875
200,5,3,invalid,3,0.4,10.0,50.0,500,0.0,0.0,0.192,0.808,1663.107973623143,2000.0,2.922,3.922,654.4904667578126
200,5,3,valid,0,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,290.6626559857696,303.02978087328455,5,6,1119.9357747395834
200,5,3,invalid,0,0.0,10.0,100.0,500,0.0,1.0,0.0,0.0,290.37580516478215,302.44677388834054,5,6,1119.9357747395834
200,5,3,valid,2,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,290.95673936025344,302.8988089091772,5,6,1119.9357747395834
200,5,3,invalid,2,0.0,10.0,100.0,500,0.0,1.0,0.0,0.0,300.8271079925788,309.8759868126996,5,6,1119.9357747395834
200,5,3,valid,3,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,290.23655523404767,303.0804232185135,5,6,1119.9357747395834
200,5,3,invalid,3,0.0,10.0,100.0,500,0.0,0.0,1.0,0.0,300.15364011792633,309.7509388389885,5,6,1119.9357747395834
200,5,3,valid,0,0.1,10.0,100.0,500,0.982,0.0,0.0,0.018,322.5334003028257,307.0010768715848,4.44,5.44,994.50296796875
200,5,3,invalid,0,0.1,10.0,100.0,500,0.0,0.99,0.0,0.01,309.50015770579625,306.9477020180837,4.512,5.512,1010.630043125
200,5,3,valid,2,0.1,10.0,100.0,500,0.99,0.0,0.0,0.01,309.6436085525148,306.75077506914147,4.492,5.492,1006.1503000260417
200,5,3,invalid,2,0.1,10.0,100.0,500,0.0,0.744,0.0,0.256,735.5959219657569,2000.0,4.54,5.54,1016.9016834635418
200,5,3,valid,3,0.1,10.0,100.0,500,0.99,0.0,0.0,0.01,309.75092705792093,307.1495075375265,4.508,5.508,1009.7340945052084
200,5,3,invalid,3,0.1,10.0,100.0,500,0.0,0.0,0.736,0.264,749.2545538040143,2000.0,4.51,5.51,1010.1820688151042
200,5,3,valid,0,0.2,10.0,100.0,500,0.96,0.0,0.0,0.04,362.12968470410635,309.9113216503814,4.044,5.044,905.804054609375
200,5,3,invalid,0,0.2,10.0,100.0,500,0.0,0.954,0.0,0.046,373.29134201839463,310.3760822739428,4.038,5.038,904.4601316796875
200,5,3,valid,2,0.2,10.0,100.0,500,0.948,0.0,0.0,0.052,383.7231944237442,2000.0,3.94,4.94,882.5093904947917
200,5,3,invalid,2,0.2,10.0,100.0,500,0.0,0.542,0.0,0.458,1078.7756902915812,2000.0,4.036,5.036,904.0121573697917
200,5,3,valid,3,0.2,10.0,100.0,500,0.962,0.0,0.0,0.038,359.6052633016284,309.68812460359055,4.058,5.058,908.9398747786458
200,5,3,invalid,3,0.2,10.0,100.0,500,0.0,0.0,0.484,0.516,1177.5339580964496,2000.0,3.962,4.962,887.4371079036459
200,5,3,valid,0,0.4,10.0,100.0,500,0.686,0.0,0.0,0.314,831.7976600269368,2000.0,3.016,4.016,675.5452593229166
200,5,3,invalid,0,0.4,10.0,100.0,500,0.0,0.682,0.0,0.318,838.6329657715604,2000.0,2.986,3.986,668.8256446744792
200,5,3,valid,2,0.4,10.0,100.0,500,0.668,0.0,0.0,0.332,862.9659246925359,2000.0,2.958,3.958,662.5540043359375
200,5,3,invalid,2,0.4,10.0,100.0,500,0.0,0.202,0.0,0.798,1656.6992348498266,2000.0,2.984,3.984,668.3776703645834
200,5,3,valid,3,0.4,10.0,100.0,500,0.67,0.0,0.0,0.33,859.0195151446013,2000.0,2.964,3.964,663.8979272656251
200,5,3,invalid,3,0.4,10.0,100.0,500,0.0,0.0,0.242,0.758,1588.5479286951354,2000.0,2.958,3.958,662.5540043359375
200,5,3,valid,0,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,35.33242227101331,36.57156884857037,5,6,1119.9357747395834
200,5,3,invalid,0,0.0,100.0,10.0,500,0.0,1.0,0.0,0.0,35.35712461031773,36.5644373406853,5,6,1119.9357747395834
200,5,3,valid,2,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,35.438184299438326,36.60938890576646,5,6,1119.9357747395834
200,5,3,invalid,2,0.0,100.0,10.0,500,0.0,1.0,0.0,0.0,36.47617200185332,37.87316693917677,5,6,1119.9357747395834
200,5,3,valid,3,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,35.33884516651934,36.52734725222295,5,6,1119.9357747395834
200,5,3,invalid,3,0.0,100.0,10.0,500,0.0,0.0,1.0,0.0,36.437922238635544,37.8939789909535,5,6,1119.9357747395834
200,5,3,valid,0,0.1,100.0,10.0,500,0.992,0.0,0.0,0.008,51.22526405503361,37.11396984129356,4.568,5.568,1023.1733238020834
200,5,3,invalid,0,0.1,100.0,10.0,500,0.0,0.986,0.0,0.014,63.06787607904664,37.02960388471423,4.534,5.534,1015.5577605338542
200,5,3,valid,2,0.1,100.0,10.0,500,0.996,0.0,0.0,0.004,43.50270401507295,37.135013725771955,4.532,5.532,1015.1097862239584
200,5,3,invalid,2,0.1,100.0,10.0,500,0.0,0.736,0.0,0.264,554.879891857215,2000.0,4.526,5.526,1013.7658632942708
200,5,3,valid,3,0.1,100.0,10.0,500,0.99,0.0,0.0,0.01,55.22036082618133,37.14286398994051,4.508,5.508,1009.7340945052084
200,5,3,invalid,3,0.1,100.0,10.0,500,0.0,0.0,0.736,0.264,554.88962646457,2000.0,4.526,5.526,1013.7658632942708
200,5,3,valid,0,0.2,100.0,10.0,500,0.924,0.0,0.0,0.076,185.11592998276606,2000.0,4.03,5.03,902.6682344401042
200,5,3,invalid,0,0.2,100.0,10.0,500,0.0,0.944,0.0,0.056,145.8110871466409,2000.0,3.968,4.968,888.7810308333334
200,5,3,valid,2,0.2,100.0,10.0,500,0.93,0.0,0.0,0.07,173.2116630673807,2000.0,4.016,5.016,899.5324142708333
200,5,3,invalid,2,0.2,100.0,10.0,500,0.0,0.532,0.0,0.468,955.4049413547618,2000.0,4.044,5.044,905.804054609375
200,5,3,valid,3,0.2,100.0,10.0,500,0.932,0.0,0.0,0.068,169.35544352508873,2000.0,4.024,5.024,901.3243115104167
200,5,3,invalid,3,0.2,100.0,10.0,500,0.0,0.0,0.518,0.482,982.8811734776236,2000.0,4.068,5.068,911.179746328125
200,5,3,valid,0,0.4,100.0,10.0,500,0.634,0.0,0.0,0.366,754.8856397613222,2000.0,2.958,3.958,662.5540043359375
200,5,3,invalid,0,0.4,100.0,10.0,500,0.0,0.7,0.0,0.3,625.2713088563908,2000.0,3.02,4.02,676.4412079427084
200,5,3,valid,2,0.4,100.0,10.0,500,0.678,0.0,0.0,0.322,668.5399739198206,2000.0,2.986,3.986,668.8256446744792
200,5,3,invalid,2,0.4,100.0,10.0,500,0.0,0.19,0.0,0.81,1626.9340478042916,2000.0,3.002,4.002,672.4094391536458
200,5,3,valid,3,0.4,100.0,10.0,500,0.688,0.0,0.0,0.312,648.8116321143918,2000.0,2.998,3.998,671.5134905338542
200,5,3,invalid,3,0.4,100.0,10.0,500,0.0,0.0,0.222,0.778,1564.1022087998404,2000.0,3.072,4.072,688.0885400000001
200,5,3,valid,0,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,75.53867969790234,81.5840818437525,5,6,1119.9357747395834
200,5,3,invalid,0,0.0,100.0,50.0,500,0.0,1.0,0.0,0.0,75.46491076773982,81.56406907068774,5,6,1119.9357747395834
200,5,3,valid,2,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,75.38689070705452,81.71540547335432,5,6,1119.9357747395834
200,5,3,invalid,2,0.0,100.0,50.0,500,0.0,1.0,0.0,0.0,80.22967482680123,85.1138110202892,5,6,1119.9357747395834
200,5,3,valid,3,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,75.50954498177214,81.25455393796662,5,6,1119.9357747395834
200,5,3,invalid,3,0.0,100.0,50.0,500,0.0,0.0,1.0,0.0,80.56682677219989,85.19069724473549,5,6,1119.9357747395834
200,5,3,valid,0,0.1,100.0,50.0,500,0.99,0.0,0.0,0.01,95.74083010765385,83.02679639456741,4.492,5.492,1006.1503000260417
200,5,3,invalid,0,0.1,100.0,50.0,500,0.0,0.986,0.0,0.014,103.25327934479051,83.76415937707637,4.448,5.448,996.2948652083334
200,5,3,valid,2,0.1,100.0,50.0,500,0.986,0.0,0.0,0.014,103.36617618248104,83.53541050684754,4.476,5.476,1002.5665055468751
200,5,3,invalid,2,0.1,100.0,50.0,500,0.0,0.716,0.0,0.284,625.4725217830361,2000.0,4.488,5.488,1005.2543514062501
200,5,3,valid,3,0.1,100.0,50.0,500,0.994,0.0,0.0,0.006,88.02847800420054,83.21459922209021,4.504,5.504,1008.8381458854167
200,5,3,invalid,3,0.1,100.0,50.0,500,0.0,0.0,0.714,0.286,629.1401530067286,2000.0,4.492,5.492,1006.1503000260417
200,5,3,valid,0,0.2,100.0,50.0,500,0.948,0.0,0.0,0.052,177.32245273693795,2000.0,4.06,5.06,909.3878490885418
200,5,3,invalid,0,0.2,100.0,50.0,500,0.0,0.944,0.0,0.056,184.63671548229536,2000.0,4.056,5.056,908.49190046875
200,5,3,valid,2,0.2,100.0,50.0,500,0.942,0.0,0.0,0.058,188.9907252006084,2000.0,3.956,4.956,886.0931849739584
200,5,3,invalid,2,0.2,100.0,50.0,500,0.0,0.524,0.0,0.476,994.1773274164137,2000.0,4.006,5.006,897.2925427213543
200,5,3,valid,3,0.2,100.0,50.0,500,0.93,0.0,0.0,0.07,211.46498776537769,2000.0,4.072,5.072,912.0756949479168
200,5,3,invalid,3,0.2,100.0,50.0,500,0.0,0.0,0.512,0.488,1016.9857419766424,2000.0,4.052,5.052,907.5959518489584
200,5,3,valid,0,0.4,100.0,50.0,500,0.69,0.0,0.0,0.31,674.2907144918437,2000.0,3.012,4.012,674.649310703125
200,5,3,invalid,0,0.4,100.0,50.0,500,0.0,0.65,0.0,0.35,751.3437781853069,2000.0,2.914,3.914,652.6985695182292
200,5,3,valid,2,0.4,100.0,50.0,500,0.688,0.0,0.0,0.312,678.0770984722674,2000.0,2.984,3.984,668.3776703645834
200,5,3,invalid,2,0.4,100.0,50.0,500,0.0,0.22,0.0,0.78,1577.8723326224635,2000.0,3.064,4.064,686.2966427604167
200,5,3,valid,3,0.4,100.0,50.0,500,0.662,0.0,0.0,0.338,728.2732339866361,2000.0,2.958,3.958,662.5540043359375
200,5,3,invalid,3,0.4,100.0,50.0,500,0.0,0.0,0.238,0.762,1543.161255344037,2000.0,3.018,4.018,675.9932336328126
200,5,3,valid,0,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,124.9743290426448,137.30915336035505,5,6,1119.9357747395834
200,5,3,invalid,0,0.0,100.0,100.0,500,0.0,1.0,0.0,0.0,125.25958476350647,137.23966874975,5,6,1119.9357747395834
200,5,3,valid,2,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,124.90296146904032,138.43456240584655,5,6,1119.9357747395834
200,5,3,invalid,2,0.0,100.0,100.0,500,0.0,1.0,0.0,0.0,134.83509844649734,144.63010945485175,5,6,1119.9357747395834
200,5,3,valid,3,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,125.41689003523788,138.28004048556912,5,6,1119.9357747395834
200,5,3,invalid,3,0.0,100.0,100.0,500,0.0,0.0,1.0,0.0,135.71611663501565,144.62463525121575,5,6,1119.9357747395834
200,5,3,valid,0,0.1,100.0,100.0,500,0.992,0.0,0.0,0.008,142.46226492173255,141.29598959060692,4.54,5.54,1016.9016834635418
200,5,3,invalid,0,0.1,100.0,100.0,500,0.0,0.994,0.0,0.006,138.83632650351208,141.32294553317067,4.44,5.44,994.50296796875
200,5,3,valid,2,0.1,100.0,100.0,500,0.992,0.0,0.0,0.008,142.1339528217908,141.5704543343514,4.526,5.526,1013.7658632942708
200,5,3,invalid,2,0.1,100.0,100.0,500,0.0,0.764,0.0,0.236,575.7304762885221,2000.0,4.596,5.596,1029.444964140625
200,5,3,valid,3,0.1,100.0,100.0,500,0.99,0.0,0.0,0.01,146.30304901829064,142.05214157599835,4.502,5.502,1008.3901715755209
200,5,3,invalid,3,0.1,100.0,100.0,500,0.0,0.0,0.744,0.256,612.7969593066207,2000.0,4.508,5.508,1009.7340945052084
200,5,3,valid,0,0.2,100.0,100.0,500,0.958,0.0,0.0,0.042,207.44294820645493,144.4336593979376,4.058,5.058,908.9398747786458
200,5,3,invalid,0,0.2,100.0,100.0,500,0.0,0.95,0.0,0.05,223.44472670464955,146.18258928623428,4.064,5.064,910.2837977083334
200,5,3,valid,2,0.2,100.0,100.0,500,0.946,0.0,0.0,0.054,230.4888777571521,2000.0,3.946,4.946,883.8533134244792
200,5,3,invalid,2,0.2,100.0,100.0,500,0.0,0.522,0.0,0.478,1026.0785231913455,2000.0,4.012,5.012,898.6364656510417
200,5,3,valid,3,0.2,100.0,100.0,500,0.946,0.0,0.0,0.054,230.51382461487688,2000.0,3.98,4.98,891.4688766927084
200,5,3,invalid,3,0.2,100.0,100.0,500,0.0,0.0,0.518,0.482,1034.6338196776185,2000.0,4.008,5.008,897.7405170312501
200,5,3,valid,0,0.4,100.0,100.0,500,0.698,0.0,0.0,0.302,696.0689316069884,2000.0,3.056,4.056,684.5047455208334
200,5,3,invalid,0,0.4,100.0,100.0,500,0.0,0.68,0.0,0.32,729.7548713910552,2000.0,2.962,3.962,663.4499529557293
200,5,3,valid,2,0.4,100.0,100.0,500,0.648,0.0,0.0,0.352,789.4727329946951,2000.0,2.942,3.942,658.9702098567709
200,5,3,invalid,2,0.4,100.0,100.0,500,0.0,0.198,0.0,0.802,1630.9702646686155,2000.0,2.96,3.96,663.0019786458333
200,5,3,valid,3,0.4,100.0,100.0,500,0.704,0.0,0.0,0.296,684.6660508196546,2000.0,3.05,4.05,683.1608225911459
200,5,3,invalid,3,0.4,100.0,100.0,500,0.0,0.0,0.224,0.776,1582.7157999807305,2000.0,3.006,4.006,673.3053877734376
200,11,7,valid,0,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,200.8696293702266,201.7078832665277,11,12,2463.0491015625003
200,11,7,invalid,0,0.0,10.0,10.0,500,0.0,1.0,0.0,0.0,200.81709905357943,201.7285217079885,11,12,2463.0491015625003
200,11,7,valid,6,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,200.83132411409184,201.61711817158505,11,12,2463.0491015625003
200,11,7,invalid,6,0.0,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,2463.0491015625003
200,11,7,valid,7,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,200.82334984409036,201.6750865626998,11,12,2463.0491015625003
200,11,7,invalid,7,0.0,10.0,10.0,500,0.0,0.0,1.0,0.0,202.2264267977326,203.18978344331907,11,12,2463.0491015625003
200,11,7,valid,0,0.1,10.0,10.0,500,0.998,0.0,0.0,0.002,204.681548264127,202.13041321514862,9.954,10.954,2228.835523359375
200,11,7,invalid,0,0.1,10.0,10.0,500,0.0,0.998,0.0,0.002,204.70103777610385,202.09714311728337,9.884,10.884,2213.16157453125
200,11,7,valid,6,0.1,10.0,10.0,500,0.996,0.0,0.0,0.004,208.33216421578314,202.2642312835963,9.86,10.86,2207.78764921875
200,11,7,invalid,6,0.1,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.916,10.916,2220.32680828125
200,11,7,valid,7,0.1,10.0,10.0,500,1.0,0.0,0.0,0.0,201.07040990818592,202.01234604735004,9.954,10.954,2228.835523359375
200,11,7,invalid,7,0.1,10.0,10.0,500,0.0,0.0,0.48,0.52,1137.1032041200924,2000.0,9.924,10.924,2222.11811671875
200,11,7,valid,0,0.2,10.0,10.0,500,0.958,0.0,0.0,0.042,276.92254255581275,203.13473966287225,8.828,9.828,1976.7088607812502
200,11,7,invalid,0,0.2,10.0,10.0,500,0.0,0.946,0.0,0.054,298.5455100721271,2000.0,8.778,9.778,1965.5131830468752
200,11,7,valid,6,0.2,10.0,10.0,500,0.938,0.0,0.0,0.062,312.9357951751044,2000.0,8.756,9.756,1960.58708484375
200,11,7,invalid,6,0.2,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.788,9.788,1967.75231859375
200,11,7,valid,7,0.2,10.0,10.0,500,0.944,0.0,0.0,0.056,302.1340870844521,2000.0,8.848,9.848,1981.1871318750002
200,11,7,invalid,7,0.2,10.0,10.0,500,0.0,0.0,0.224,0.776,1597.286704632475,2000.0,8.87,9.87,1986.113230078125
200,11,7,valid,0,0.4,10.0,10.0,500,0.51,0.0,0.0,0.49,1082.8879298279912,2000.0,6.61,7.61,1480.0685964843751
200,11,7,invalid,0,0.4,10.0,10.0,500,0.0,0.552,0.0,0.448,1007.4451324903195,2000.0,6.622,7.622,1482.755559140625
200,11,7,valid,6,0.4,10.0,10.0,500,0.526,0.0,0.0,0.474,1054.1734771632046,2000.0,6.594,7.594,1476.4859796093751
200,11,7,invalid,6,0.4,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.524,7.524,1460.81203078125
200,11,7,valid,7,0.4,10.0,10.0,500,0.546,0.0,0.0,0.454,1018.1907990849113,2000.0,6.644,7.644,1487.6816573437502
200,11,7,invalid,7,0.4,10.0,10.0,500,0.0,0.0,0.018,0.982,1967.6400866568388,2000.0,6.638,7.638,1486.338176015625
200,11,7,valid,0,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,242.2364424122866,246.49369079447408,11,12,2463.0491015625003
200,11,7,invalid,0,0.0,10.0,50.0,500,0.0,1.0,0.0,0.0,241.9494095745796,246.04602968093835,11,12,2463.0491015625003
200,11,7,valid,6,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,242.3377149322076,246.5225874422048,11,12,2463.0491015625003
200,11,7,invalid,6,0.0,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,2463.0491015625003
200,11,7,valid,7,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,242.1845279202882,247.04554564058134,11,12,2463.0491015625003
200,11,7,invalid,7,0.0,10.0,50.0,500,0.0,0.0,1.0,0.0,247.91920261093242,250.6522237365777,11,12,2463.0491015625003
200,11,7,valid,0,0.1,10.0,50.0,500,1.0,0.0,0.0,0.0,243.51223974304602,248.3391520517758,9.916,10.916,2220.32680828125
200,11,7,invalid,0,0.1,10.0,50.0,500,0.0,0.992,0.0,0.008,257.3871987319568,247.99659842955393,9.942,10.942,2226.148560703125
200,11,7,valid,6,0.1,10.0,50.0,500,0.996,0.0,0.0,0.004,250.5373670994517,248.14991904291364,9.932,10.932,2223.90942515625
200,11,7,invalid,6,0.1,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.902,10.902,2217.192018515625
200,11,7,valid,7,0.1,10.0,50.0,500,1.0,0.0,0.0,0.0,243.3986671794003,248.1308318461064,9.93,10.93,2223.461598046875
200,11,7,invalid,7,0.1,10.0,50.0,500,0.0,0.0,0.488,0.512,1145.0265759477006,2000.0,9.922,10.922,2221.6702896093752
200,11,7,valid,0,0.2,10.0,50.0,500,0.948,0.0,0.0,0.052,336.00053196051863,2000.0,8.786,9.786,1967.3044914843751
200,11,7,invalid,0,0.2,10.0,50.0,500,0.0,0.936,0.0,0.064,357.3020029812509,2000.0,8.676,9.676,1942.6740004687501
200,11,7,valid,6,0.2,10.0,50.0,500,0.948,0.0,0.0,0.052,335.94111288695547,2000.0,8.772,9.772,1964.16970171875
200,11,7,invalid,6,0.2,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.766,9.766,1962.8262203906252
200,11,7,valid,7,0.2,10.0,50.0,500,0.944,0.0,0.0,0.056,342.90520980753246,2000.0,8.792,9.792,1968.6479728125
200,11,7,invalid,7,0.2,10.0,50.0,500,0.0,0.0,0.204,0.796,1642.6346655009227,2000.0,8.872,9.872,1986.5610571875002
200,11,7,valid,0,0.4,10.0,50.0,500,0.5,0.0,0.0,0.5,1123.2284049006807,2000.0,6.474,7.474,1449.616353046875
200,11,7,invalid,0,0.4,10.0,50.0,500,0.0,0.534,0.0,0.466,1063.6197947366406,2000.0,6.646,7.646,1488.129484453125
200,11,7,valid,6,0.4,10.0,50.0,500,0.528,0.0,0.0,0.472,1074.2004508492396,2000.0,6.586,7.586,1474.6946711718751
200,11,7,invalid,6,0.4,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.628,7.628,1484.09904046875
200,11,7,valid,7,0.4,10.0,50.0,500,0.518,0.0,0.0,0.482,1091.7935017503037,2000.0,6.51,7.51,1457.6772410156252
200,11,7,invalid,7,0.4,10.0,50.0,500,0.0,0.0,0.028,0.972,1950.964605405373,2000.0,6.608,7.608,1479.620769375
200,11,7,valid,0,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,293.6916244077715,302.316387484713,11,12,2463.0491015625003
200,11,7,invalid,0,0.0,10.0,100.0,500,0.0,1.0,0.0,0.0,293.94402403741094,302.5983084972913,11,12,2463.0491015625003
200,11,7,valid,6,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,293.50985175396806,301.25304252233207,11,12,2463.0491015625003
